VendorNumber,VendorName,Brand,Description,Classification,RetailPrice,UnitPurchasePrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,AvgSalesPrice,TotalExciseTax,VendorFreightCost,AllocatedFreightCost,GrossProfit,ProfitMargin%,NetProfit,NetProfitMargin%,StockTurnover,SalesPurchaseRatio,PriceMarkup%,AvgUnitsSoldPerDay,VolumeCategory,PerformanceTier,IsUnderperforming,Cluster,ClusterLabel,PredictedUnderperforming,UnderperformingRiskScore
90017,THE IMPORTED GRAPE LLC,15178,Tercos Torrontes,2,12.49,7.38,750.0,84,619.9200000000001,81.0,1005.69,12.370000000000005,9.060000000000002,80.03,3.08,385.77,38.35873877636249,382.69,38.05248138094244,0.9642857142857143,1.6222899728997289,69.24119241192412,0.22,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0114
4692,KOBRAND CORPORATION,27789,Jadot Puligny Montrachet 14,2,79.99,51.61,750.0,12,619.32,2.0,159.98,79.99,0.22,9139.38,3.13,-459.34000000000003,-287.123390423803,-462.47,-289.0798849856232,0.16666666666666666,0.258315571917587,54.98934315055221,0.01,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.9961
9165,ULTRA BEVERAGE COMPANY LLP,20980,Valley of the Moon Blend 41,2,19.99,12.9,750.0,48,619.2,33.0,659.6700000000002,19.990000000000006,3.64,68054.70000000003,3.19,40.47000000000014,6.134885624630517,37.28000000000014,5.651310503736736,0.6875,1.0653585271317831,54.96124031007751,0.09,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.1768
9552,M S WALKER INC,24561,Ch St-Roch Chimeres CdRoussi,2,15.99,10.32,750.0,60,619.2,46.0,735.5400000000003,15.990000000000006,5.1000000000000005,55551.819999999985,3.15,116.34000000000026,15.816950811648613,113.19000000000025,15.388694020719498,0.7666666666666667,1.1878875968992253,54.94186046511628,0.13,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0105
7153,PINE STATE TRADING CO,23951,Ch Moulin de Pillardot 10,2,10.99,7.28,750.0,85,618.8,285.0,3132.1499999999974,10.990000000000007,31.859999999999967,15884.819999999998,3.14,2513.3499999999976,80.24360263716616,2510.2099999999978,80.14335201059974,3.3529411764705883,5.061651583710403,50.96153846153846,0.78,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0014
2000,SOUTHERN WINE & SPIRITS NE,1248,Tullibardine Sauterne Finish,1,64.99,47.44,750.0,13,616.72,43.0,2794.5699999999974,64.99,33.93999999999998,19016.59,3.14,2177.8499999999976,77.93148856532488,2174.7099999999978,77.81912780857161,3.3076923076923075,4.531343235179656,36.994097807757164,0.12,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0045
8673,STE MICHELLE WINE ESTATES,38631,Columbia Crest Gr Ests Syrah,2,4.49,2.95,750.0,209,616.5500000000001,209.0,938.4100000000002,4.49,23.48,15919.700000000003,3.18,321.8600000000001,34.298440979955465,318.6800000000001,33.95956991080658,1.0,1.522033898305085,52.20338983050847,0.57,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.009
9165,ULTRA BEVERAGE COMPANY LLP,18263,Gianni Gagliardo Dolcetto D',2,18.99,12.58,750.0,49,616.4200000000001,50.0,949.5000000000002,18.990000000000006,5.510000000000003,68054.70000000003,3.18,333.08000000000015,35.07951553449185,329.90000000000015,34.744602422327546,1.0204081632653061,1.5403458680769606,50.95389507154212,0.14,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0064
9165,ULTRA BEVERAGE COMPANY LLP,4748,Patron XO Cafe Incendio,1,23.99,16.66,750.0,37,616.42,212.0,4449.879999999987,20.98999999999993,167.14000000000004,68054.70000000003,3.18,3833.4599999999873,86.14749161775144,3830.2799999999875,86.07602901651276,5.72972972972973,7.21890918529572,43.997599039615835,0.58,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0011
9165,ULTRA BEVERAGE COMPANY LLP,23266,Ornellaia Ornus,2,99.99,68.49,375.0,9,616.41,1.0,99.99,99.99,0.06,68054.70000000003,3.18,-516.42,-516.4716471647164,-519.5999999999999,-519.6519651965195,0.1111111111111111,0.16221346181924368,45.99211563731932,0.0,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.9964
10754,PERFECTA WINES,19960,La Noble Chard Unoaked,2,13.99,9.2,750.0,67,616.4,45.0,629.5500000000002,13.990000000000002,5.050000000000001,28720.52,3.12,13.150000000000205,2.0887935827178463,10.030000000000204,1.5932014931300456,0.6716417910447762,1.0213335496430893,52.065217391304365,0.12,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.3428
9552,M S WALKER INC,25191,Cousino Macul Cab Svgn,2,12.99,7.33,750.0,84,615.72,36.0,445.64000000000004,11.937368421052634,4.000000000000001,55551.819999999985,3.13,-170.07999999999998,-38.16533524818238,-173.20999999999998,-38.86769589803428,0.42857142857142855,0.7237705450529461,77.21691678035471,0.1,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.9218
10754,PERFECTA WINES,21443,Ch L'Englise Clinet St Emiln,2,204.99,102.59,750.0,6,615.54,6.0,947.94,157.99,0.68,28720.52,3.12,332.4000000000001,35.06551047534655,329.2800000000001,34.736375719982284,1.0,1.5400136465542453,99.81479676381714,0.02,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0417
3252,E & J GALLO WINERY,42752,Five Oaks Chard Cal,2,3.79,2.56,750.0,240,614.4000000000002,235.0,890.6500000000001,3.790000000000001,26.420000000000005,61966.909999999996,3.1,276.2499999999999,31.016673216190405,273.14999999999986,30.66861281086845,0.9791666666666666,1.4496256510416663,48.046875,0.64,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0157
90017,THE IMPORTED GRAPE LLC,25548,Miolo Chardonnay,2,14.99,10.06,750.0,61,613.66,10.0,149.9,14.99,1.1,80.03,3.05,-463.76,-309.3795863909273,-466.81,-311.41427618412274,0.16393442622950818,0.244272072483134,49.005964214711724,0.03,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.9941
10754,PERFECTA WINES,42423,Firesteed Willamette Pnt Nr,2,24.99,16.55,750.0,37,612.35,112.0,3406.8799999999937,30.03477611940299,12.42999999999999,28720.52,3.1,2794.529999999994,82.02607664490674,2791.429999999994,81.93508430000466,3.027027027027027,5.563615579325539,50.996978851963725,0.31,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0005
3252,E & J GALLO WINERY,22398,Allegrini Sondraia,2,49.99,34.01,750.0,18,612.1800000000001,63.0,3134.369999999997,49.649090909090894,6.970000000000005,61966.909999999996,3.09,2522.189999999997,80.46880234305456,2519.0999999999967,80.37021793853307,3.5,5.120013721454469,46.98618053513674,0.17,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0017
9165,ULTRA BEVERAGE COMPANY LLP,26257,Luce Brunello Montalcino 11,2,103.99,67.97,750.0,9,611.73,3.0,311.96999999999997,103.99,0.33,68054.70000000003,3.15,-299.76000000000005,-96.08616213097416,-302.91,-97.09587460332726,0.3333333333333333,0.5099798930900887,52.99396792702662,0.01,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.9952
4425,MARTIGNETTI COMPANIES,34803,Bregeon Muscadet Sevre et M,2,17.99,11.76,750.0,52,611.52,85.0,1613.1500000000005,18.955517241379315,9.41,144929.24,3.18,1001.6300000000006,62.09155999132135,998.4500000000006,61.89443015218673,1.6346153846153846,2.6379349816849826,52.97619047619047,0.23,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0022
7153,PINE STATE TRADING CO,17841,Dom de Nouelles Rose d'Anjou,2,14.99,7.28,750.0,84,611.52,84.0,1163.1599999999999,13.389999999999997,9.430000000000001,15884.819999999998,3.1,551.6399999999999,47.42597750954297,548.5399999999998,47.15946215481962,1.0,1.9020800627943484,105.9065934065934,0.23,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0141
90010,VINEXTRA INC,26273,Field Stone Cab Svgn Alexand,2,18.99,12.74,750.0,48,611.52,1.0,18.99,18.99,0.11,524.9400000000002,3.13,-592.53,-3120.2211690363347,-595.66,-3136.7035281727226,0.020833333333333332,0.031053767660910517,49.05808477237047,0.0,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.997
10754,PERFECTA WINES,24857,Ch du Parc Brdx Rouge,2,12.99,8.49,750.0,72,611.28,101.0,1207.9900000000005,11.917536231884066,11.169999999999995,28720.52,3.1,596.7100000000005,49.39693209380874,593.6100000000005,49.140307452876286,1.4027777777777777,1.9761647690092927,53.003533568904594,0.28,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0022
4425,MARTIGNETTI COMPANIES,24424,Adaption by Odette Chard,2,31.99,21.05,750.0,29,610.45,103.0,3294.969999999997,31.990000000000006,11.430000000000001,144929.24,3.18,2684.519999999997,81.47327593270953,2681.339999999997,81.37676519057835,3.5517241379310347,5.397608321729866,51.97149643705462,0.28,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0022
2876,CENTEUR IMPORTS LLC,22864,Vino Dious Chard 13,2,12.99,8.72,750.0,70,610.4000000000001,51.0,662.4900000000002,12.990000000000006,5.6800000000000015,31.49999999999999,3.08,52.090000000000146,7.862760192606701,49.01000000000015,7.397847514679487,0.7285714285714285,1.0853374836173004,48.96788990825687,0.14,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0478
90047,CRUSH WINES,22934,Carol Shelton Rocky Rsv Znfd,2,32.99,22.6,750.0,27,610.1999999999999,24.0,782.7600000000001,32.540000000000006,2.6400000000000006,1457.7299999999998,3.1,172.56000000000017,22.04507128621802,169.46000000000018,21.649036741785498,0.8888888888888888,1.2827925270403149,45.97345132743363,0.07,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0254
90047,CRUSH WINES,21769,Eden Sparkling Cider,2,9.79,5.98,375.0,102,609.96,36.0,352.44000000000005,9.789999999999996,2.0300000000000002,1457.7299999999998,3.1,-257.52,-73.06775621382361,-260.62,-73.94733855408012,0.35294117647058826,0.5778083808774347,63.71237458193977,0.1,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.9445
2000,SOUTHERN WINE & SPIRITS NE,14236,Copa di Vino Chard,2,2.49,1.71,187.0,356,608.76,604.0,1503.9600000000034,2.4900000000000073,17.58999999999999,19016.59,3.09,895.2000000000035,59.522859650522705,892.1100000000034,59.317402058565484,1.696629213483146,2.47053025822985,45.614035087719316,1.65,Miniature(≤200ml),Mid,0,0,Standard Portfolio,0,0.0086
4425,MARTIGNETTI COMPANIES,35266,Vieux Telegraphe Pigeoulet,2,19.99,13.51,750.0,45,607.9499999999999,140.0,2798.5999999999967,19.990000000000006,15.559999999999983,144929.24,3.16,2190.649999999997,78.27663831915956,2187.489999999997,78.1637247195026,3.111111111111111,4.603339090385718,47.964470762398214,0.38,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0026
90047,CRUSH WINES,19706,St Jean des Sources Picpoul,2,13.99,8.44,750.0,72,607.68,21.0,293.79,13.989999999999998,2.34,1457.7299999999998,3.08,-313.88999999999993,-106.84162156642496,-316.9699999999999,-107.8899894482453,0.2916666666666667,0.4834616903633492,65.75829383886257,0.06,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.9677
9552,M S WALKER INC,41087,Wrongo Dongo Jumilla,2,10.99,4.19,750.0,145,607.5500000000001,135.0,1098.1500000000005,7.997692307692313,15.039999999999994,55551.819999999985,3.09,490.6000000000005,44.67513545508357,487.5100000000005,44.39375313026456,0.9310344827586207,1.8075055550983465,162.29116945107396,0.37,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0152
90024,VINILANDIA USA,18846,Dom de Pouy Ugni Blanc,2,10.99,7.23,750.0,84,607.32,36.0,395.64,10.99,4.050000000000001,2802.6400000000003,3.1,-211.68000000000006,-53.503184713375816,-214.78000000000006,-54.286725305833606,0.42857142857142855,0.6514522821576763,52.00553250345781,0.1,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.979
4692,KOBRAND CORPORATION,27785,Jadot Mercurey 14,2,29.99,20.13,750.0,30,603.9,14.0,419.86000000000007,29.990000000000002,1.5500000000000003,9139.38,3.05,-184.0399999999999,-43.833658838660476,-187.08999999999992,-44.56009145905775,0.4666666666666667,0.6952475575426397,48.98161947342275,0.04,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.9957
17037,Dunn Wine Brokers,11880,R Stemmler Carneros Chard,2,36.99,25.16,750.0,24,603.84,5.0,184.95000000000002,36.99,0.55,358.03000000000003,3.0,-418.89,-226.48824006488235,-421.89,-228.110300081103,0.20833333333333334,0.30628974562798095,47.01907790143085,0.01,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.9989
4425,MARTIGNETTI COMPANIES,21252,Renwood BBQ Zinfandel,2,11.99,8.05,750.0,75,603.7499999999999,96.0,1151.04,11.99,10.8,144929.24,3.14,547.2900000000001,47.54743536280234,544.1500000000001,47.27463858771199,1.28,1.9064844720496898,48.94409937888198,0.26,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0012
4425,MARTIGNETTI COMPANIES,34022,Marcel Lapierre Morgon,2,25.99,16.77,750.0,36,603.72,94.0,2443.0599999999977,25.990000000000006,10.489999999999993,144929.24,3.14,1839.3399999999976,75.28836786652802,1836.1999999999975,75.15984052786257,2.611111111111111,4.046677267607496,54.97912939773404,0.26,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0021
10754,PERFECTA WINES,21831,Buoncristiani Family Chard,2,49.99,23.22,750.0,26,603.72,51.0,1835.4900000000002,35.99,5.6700000000000035,28720.52,3.06,1231.7700000000002,67.10851053397185,1228.7100000000003,66.94179755814524,1.9615384615384615,3.0403001391373485,115.28854435831181,0.14,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0027
3252,E & J GALLO WINERY,8908,Carlo Rossi Rhine Calif,2,6.99,4.57,1500.0,132,603.2400000000001,138.0,964.6200000000002,6.99,31.009999999999994,61966.909999999996,3.04,361.3800000000001,37.4634571126454,358.3400000000001,37.14830710538865,1.0454545454545454,1.5990650487368212,52.95404814004377,0.38,Magnum(1001-1750ml),Mid,0,0,Standard Portfolio,0,0.017
8112,MOET HENNESSY USA INC,33930,Dom Chandon Etoile,2,25.99,17.23,750.0,35,603.05,34.0,909.6600000000001,26.872352941176477,3.8000000000000007,48347.26,3.08,306.6100000000001,33.70600004397248,303.53000000000014,33.36741200008796,0.9714285714285714,1.5084321366387532,50.84155542658153,0.09,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0158
9552,M S WALKER INC,18786,Avante Tinto Fino Ribera Del,2,18.99,12.83,750.0,47,603.01,47.0,892.53,18.99,5.28,55551.819999999985,3.06,289.52,32.43812532912059,286.46,32.09527971048592,1.0,1.48012470771629,48.012470771628976,0.13,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0197
2000,SOUTHERN WINE & SPIRITS NE,23497,Ch Gruaud Larose 11 St Julin,2,79.99,54.79,750.0,11,602.69,34.0,2719.659999999999,79.99,3.789999999999999,19016.59,3.06,2116.969999999999,77.8395093504335,2113.909999999999,77.72699528617547,3.090909090909091,4.512535465994124,45.99379448804526,0.09,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0217
90024,VINILANDIA USA,44925,Montsarra Brut Cava,2,14.99,9.86,750.0,61,601.46,49.0,734.5100000000002,14.990000000000006,5.440000000000002,2802.6400000000003,3.07,133.05000000000018,18.114116894256053,129.9800000000002,17.696151175613693,0.8032786885245902,1.221211718152496,52.02839756592294,0.13,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0071
9165,ULTRA BEVERAGE COMPANY LLP,20426,Fattoria Illario Rose,2,14.99,9.86,750.0,61,601.4599999999999,152.0,2280.4799999999987,15.015000000000006,16.929999999999982,68054.70000000003,3.1,1679.0199999999986,73.62572791692975,1675.9199999999987,73.48979162281624,2.4918032786885247,3.7915738369966396,52.02839756592294,0.42,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0031
9552,M S WALKER INC,19544,Freemark Abbey Viognier,2,24.99,16.66,750.0,36,599.76,17.0,424.83000000000004,24.990000000000002,1.8900000000000003,55551.819999999985,3.05,-174.92999999999995,-41.17647058823528,-177.97999999999996,-41.89440482075182,0.4722222222222222,0.7083333333333334,49.999999999999986,0.05,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.9941
90047,CRUSH WINES,24368,Navarro Vyds Late Harvest Ge,2,18.99,12.49,375.0,48,599.52,48.0,911.52,18.99,2.7,1457.7299999999998,3.04,312.0,34.228541337546076,308.96,33.895032473231524,1.0,1.520416333066453,52.041633306645295,0.13,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0093
1650,Circa Wines,16274,Vinum Cellars Chenin Blanc,2,14.49,9.99,750.0,60,599.4,17.0,246.33,14.49,1.9100000000000001,211.96999999999997,2.99,-353.06999999999994,-143.33211545487757,-356.05999999999995,-144.54593431575526,0.2833333333333333,0.410960960960961,45.04504504504504,0.05,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.9928
4425,MARTIGNETTI COMPANIES,43134,Two Hands Bella Gardn Shiraz,2,69.99,46.05,750.0,13,598.65,72.0,5039.279999999994,69.98999999999992,7.960000000000004,144929.24,3.11,4440.629999999995,88.12032671333999,4437.519999999995,88.05861154768142,5.538461538461538,8.41773991480831,51.98697068403909,0.2,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0022
10754,PERFECTA WINES,12052,Firesteed Rsl,2,13.99,8.55,750.0,70,598.5,69.0,1088.3100000000002,15.39816326530613,7.630000000000005,28720.52,3.03,489.8100000000002,45.00647793367699,486.7800000000002,44.72806461394273,0.9857142857142858,1.8183959899749376,63.62573099415204,0.19,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0006
1392,CONSTELLATION BRANDS INC,40246,R Mondavi Pvt Sel Cab Svgn,2,5.49,3.56,375.0,168,598.0800000000002,158.0,867.4200000000005,5.490000000000005,8.929999999999996,79528.99,3.05,269.3400000000004,31.05070208203641,266.29000000000036,30.699084641811368,0.9404761904761905,1.4503410914927775,54.21348314606742,0.43,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0112
2000,SOUTHERN WINE & SPIRITS NE,23323,Alter Ego de Palmer Mrgx 11,2,82.99,54.24,750.0,11,596.64,27.0,2240.73,82.99,3.0300000000000002,19016.59,3.03,1644.0900000000001,73.37296327536116,1641.0600000000002,73.23773948668514,2.4545454545454546,3.755581255028158,53.005162241887895,0.07,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0154
1392,CONSTELLATION BRANDS INC,21775,PopCrush White,2,10.99,7.18,750.0,83,595.94,43.0,472.5700000000001,10.990000000000002,4.780000000000002,79528.99,3.04,-123.36999999999995,-26.10618532704148,-126.40999999999995,-26.74947626806609,0.5180722891566265,0.7929825150182905,53.064066852367695,0.12,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.9484
90010,VINEXTRA INC,22367,Ch Massiac Viognier,2,16.99,9.93,750.0,60,595.8,51.0,764.4900000000001,14.990000000000002,5.710000000000002,524.9400000000002,3.05,168.69000000000017,22.065690852725364,165.64000000000016,21.666732069745862,0.85,1.28313192346425,71.09768378650553,0.14,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0149
4425,MARTIGNETTI COMPANIES,25017,Ch Tertre de Viaud C d Bourg,2,11.99,8.16,750.0,73,595.6800000000001,237.0,2841.6299999999947,11.990000000000007,26.309999999999953,144929.24,3.1,2245.9499999999944,79.0373834735697,2242.8499999999945,78.928291156836,3.2465753424657535,4.770396857373076,46.93627450980392,0.65,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.002
1650,Circa Wines,15323,Vinum Cellars Cab Svgn Napa,2,35.99,24.82,750.0,24,595.68,8.0,283.92,35.49,0.88,211.96999999999997,2.97,-311.75999999999993,-109.80557903634825,-314.72999999999996,-110.85164835164834,0.3333333333333333,0.47663174858984697,45.004029008863824,0.02,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.9976
4692,KOBRAND CORPORATION,27794,Jadot Pernand Verg Combottes,2,35.99,24.82,750.0,24,595.68,3.0,107.97,35.99,0.33,9139.38,3.01,-487.7099999999999,-451.70880800222284,-490.7199999999999,-454.49661943132344,0.125,0.18125503626107978,45.004029008863824,0.01,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.9989
10754,PERFECTA WINES,19576,Quinta do Casal Monteiro,2,11.99,8.27,750.0,72,595.4399999999999,50.0,599.5,11.99,5.620000000000001,28720.52,3.02,4.060000000000059,0.6772310258548889,1.040000000000059,0.1734778982485503,0.6944444444444444,1.0068184871691523,44.981862152357934,0.14,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.3404
90024,VINILANDIA USA,24714,La Perla Rioja Blanca,2,11.99,8.27,750.0,72,595.4399999999999,9.0,107.90999999999998,11.989999999999998,0.99,2802.6400000000003,3.04,-487.53,-451.79316096747294,-490.57,-454.610323417663,0.125,0.1812273276904474,44.981862152357934,0.02,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.9976
9552,M S WALKER INC,36572,Matanzas Creek Merlot Sonoma,2,27.99,14.52,750.0,41,595.3199999999999,47.0,1188.5300000000002,24.52571428571429,5.260000000000001,55551.819999999985,3.02,593.2100000000003,49.91123488679294,590.1900000000003,49.65713949164095,1.146341463414634,1.9964556876973734,92.76859504132231,0.13,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0137
9165,ULTRA BEVERAGE COMPANY LLP,25187,Ch Bruni Brdx Superieur,2,12.99,7.53,750.0,79,594.87,481.0,5462.18999999996,11.20710526315781,53.289999999999864,68054.70000000003,3.06,4867.31999999996,89.10931329741359,4864.259999999959,89.05329181152607,6.0886075949367084,9.18215744616464,72.50996015936255,1.31,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0001
9552,M S WALKER INC,23426,Mt Brave Malbec Mt Veeder,2,69.99,45.75,750.0,13,594.75,2.0,143.98,71.99,0.22,55551.819999999985,3.02,-450.77,-313.07820530629255,-453.78999999999996,-315.1757188498403,0.15384615384615385,0.2420849096258932,52.98360655737704,0.01,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.9982
4425,MARTIGNETTI COMPANIES,12390,Volpe Rossa Pnt Grigio,2,5.99,3.86,750.0,154,594.44,137.0,820.6300000000006,5.990000000000003,15.379999999999997,144929.24,3.09,226.1900000000005,27.562969913359293,223.1000000000005,27.186429937974527,0.8896103896103896,1.3805093869860718,55.18134715025907,0.37,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.019
9552,M S WALKER INC,19566,Contratto 08 Milesimato Brut,2,29.99,14.14,750.0,42,593.8800000000001,138.0,2965.6199999999976,21.490000000000006,15.339999999999995,55551.819999999985,3.02,2371.7399999999975,79.97450786007646,2368.7199999999975,79.87267417942958,3.2857142857142856,4.993635077793488,112.09335219236208,0.38,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0002
4692,KOBRAND CORPORATION,25293,Croft Reserve Tawny,2,19.99,12.9,750.0,46,593.4,36.0,719.6400000000002,19.990000000000006,3.9899999999999993,9139.38,3.0,126.24000000000024,17.542104385526123,123.24000000000024,17.125229281307348,0.782608695652174,1.2127401415571288,54.96124031007751,0.1,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0206
4692,KOBRAND CORPORATION,7436,Belle de Brillet Pear Liquer,1,49.99,37.03,750.0,16,592.48,1.0,49.99,49.99,0.79,9139.38,2.99,-542.49,-1085.1970394078814,-545.48,-1091.1782356471294,0.0625,0.08437415608965704,34.99864974345125,0.0,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.9982
7239,REMY COINTREAU USA INC,1874,Bruichladdich Octomore 61,1,109.99,84.61,750.0,7,592.27,69.0,7589.30999999999,109.98999999999985,54.42999999999997,16978.669999999995,3.0,6997.03999999999,92.19599673751631,6994.03999999999,92.15646745224532,9.857142857142858,12.813936211525133,29.996454319820348,0.19,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0008
9552,M S WALKER INC,25324,Gran Moraine Y-C Pnt Nr Oreg,2,37.99,24.67,750.0,24,592.08,3.0,113.97,37.99,0.33,55551.819999999985,3.01,-478.11,-419.50513292971834,-481.12,-422.1461788189875,0.125,0.1924908796108634,53.99270368869071,0.01,Standard(201-750ml),Mid,1,0,Standard Portfolio,1,0.9983
90017,THE IMPORTED GRAPE LLC,20952,Bouza Temp Tannat,2,24.99,16.44,750.0,36,591.84,28.0,699.7200000000001,24.990000000000006,3.1399999999999992,80.03,2.94,107.88000000000011,15.417595609672452,104.94000000000011,14.997427542445562,0.7777777777777778,1.18227899432279,52.00729927007297,0.08,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0375
90024,VINILANDIA USA,25305,Cyprus Chard,2,24.99,16.44,750.0,36,591.84,22.0,549.7800000000001,24.990000000000006,2.46,2802.6400000000003,3.02,-42.059999999999945,-7.650332860416883,-45.07999999999995,-8.19964349376113,0.6111111111111112,0.928933495539335,52.00729927007297,0.06,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.9732
90024,VINILANDIA USA,25357,Bench Cab Svgn,2,21.99,15.17,750.0,39,591.63,26.0,571.7400000000001,21.990000000000002,2.9099999999999997,2802.6400000000003,3.02,-19.889999999999873,-3.4788540245565933,-22.909999999999872,-4.0070661489488,0.6666666666666666,0.9663810151615032,44.957152274225436,0.07,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.9251
8892,TRINCHERO FAMILY ESTATES,22276,Menage a Trois Prosecco,2,14.99,9.86,750.0,60,591.5999999999999,8.0,119.92,14.989999999999998,0.88,11595.970000000003,3.05,-471.6799999999999,-393.3288859239492,-474.7299999999999,-395.8722481654435,0.13333333333333333,0.20270453008789727,52.02839756592294,0.02,Standard(201-750ml),Low,1,0,Standard Portfolio,1,0.998
90024,VINILANDIA USA,18131,Tortoise Creek Chard,2,11.99,8.21,750.0,72,591.12,57.0,696.4300000000002,12.401764705882355,6.370000000000003,2802.6400000000003,3.02,105.31000000000017,15.1214048791695,102.29000000000018,14.687764743046703,0.7916666666666666,1.1781533360400598,46.04141291108403,0.16,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0038
4425,MARTIGNETTI COMPANIES,1267,Fitch's Goat 100% Corn Whsky,1,29.99,21.89,750.0,27,591.03,72.0,2159.2799999999993,29.990000000000006,56.79999999999997,144929.24,3.07,1568.2499999999993,72.62837612537511,1565.1799999999994,72.48619910340483,2.6666666666666665,3.6534186081924767,37.003197807217894,0.2,Standard(201-750ml),High,0,0,Standard Portfolio,0,0.0009
9552,M S WALKER INC,21078,Justin Obtuse,2,9.99,6.49,375.0,91,590.59,91.0,1054.0900000000001,11.434444444444447,5.160000000000001,55551.819999999985,3.0,463.5000000000001,43.97157737954065,460.5000000000001,43.68697170070867,1.0,1.7848084119270562,53.929121725731896,0.25,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0114
9165,ULTRA BEVERAGE COMPANY LLP,19003,Lange Pnt Gris Willamette,2,15.99,10.32,750.0,57,588.24,56.0,940.44,16.759230769230776,6.260000000000004,68054.70000000003,3.03,352.20000000000005,37.45055505933393,349.1700000000001,37.12836544596147,0.9824561403508771,1.5987352101183192,54.94186046511628,0.15,Standard(201-750ml),Mid,0,0,Standard Portfolio,0,0.0139
4692,KOBRAND CORPORATION,20265,Louis Jadot Nuits St Geo 11,2,74.99,49.01,750.0,12,588.12,12.0,899.88,74.99,1.35,9139.38,2.97,311.76,34.64461928257101,308.78999999999996,34.31457527670356,1.0,1.530095898796164,53.00958987961641,0.03,Standard(201-750ml),Low,0,0,Standard Portfolio,0,0.0135
